concepto,anio,provinciaid,provincia,egb_1y2_total,egb_1,egb_2,egb_3,egb_4,egb_5,egb_6,egb_3_total,egb_7,egb_8,egb_9,poli_total,poli_1,poli_2,poli_3
promocion,2007,86,SANTIAGO DEL ESTERO,86.4707745364,76.3199661411,84.8691871749,89.0952360716,88.5860306644,90.3372333104,93.2864158777,69.9895331798,75.1537582322,66.8409720086,66.6641302694,73.748141856,67.5815272433,79.98418764,75.978296613
promocion,2007,94,TIERRA DEL FUEGO               ,99.2891149808,97.2030651341,100.7984031936,100.0811359026,99.8419596997,98.2618771727,99.6581845803,75.3002492635,78.3291457286,72.0762155059,75.3656658968,77.559834443,76.0107816712,81.9902650081,74.358974359
promocion,2007,90,TUCUMAN                        ,93.6333458918,90.6981425039,93.501859182,93.9139941691,93.6305343511,94.2745244312,96.1528352717,76.4088129901,78.9889170949,72.067000278,78.1805017249,79.807532078,75.8738361039,86.1431424338,78.3327764784
repitencia,2007,6,BUENOS AIRES ,4.7207335064,6.6374829577,5.244860726,4.3939305173,4.3097862495,4.1183415765,3.5307211678,10.792147809,12.1325153705,11.5856665177,7.9614009739,8.2889961724,11.5684912768,9.003453239,1.3601274354
repitencia,2007,10,CATAMARCA                      ,4.4906961228,6.1001262095,4.6968026461,5.174365942,4.7970073715,3.2651677777,2.7306530328,6.606841477,6.9258671503,7.8969543758,4.7180346175,5.2609478104,6.2239471036,6.9526362824,1.3355998057
repitencia,2007,22,CHACO                          ,7.0368298257,12.7316257256,8.049806495,7.435836743,4.7563847129,4.3687481055,3.6468646865,14.5762760937,7.4697203259,19.8919717106,15.7662677455,6.0795674005,9.3818915002,5.7568789152,1.4102192601
repitencia,2007,26,CHUBUT                         ,5.3053967832,7.8170237406,4.7326553217,4.8850574713,5.3788316946,5.2443384982,3.6166924266,12.3810827459,12.4057315234,14.5902131492,9.7900475583,8.7835541964,13.101036593,8.1603177469,1.2159533074
repitencia,2007,2,CIUDAD DE BUENOS AIRES,2.1788168412,3.3069468077,2.0638429115,2.015936255,1.8504692833,1.8162906065,1.935636785,9.1769524101,0.9501510985,13.2144696189,11.9778869779,6.3107686663,9.305074274,6.546709843,2.0776361118
repitencia,2007,14,CORDOBA                        ,4.5010992612,7.4721259252,4.7819352735,4.1375253285,4.8141808486,3.8090567272,1.6927399494,15.0650633601,14.4310592348,17.8230222065,12.4304341711,6.4022713957,11.7932862191,4.5820416599,0.2699802707
repitencia,2007,18,CORRIENTES                     ,13.426625387,20.7159676891,15.6182439501,12.7048876363,11.1985354263,9.4952847371,7.3334245451,12.5852830565,13.693165433,13.7074988356,9.9393871366,5.219028063,6.4790950745,5.9509152097,2.2439133849
repitencia,2007,30,ENTRE RIOS                     ,7.4962065644,13.0311614731,7.6201034738,6.5698920687,6.9529575452,5.9204190902,3.9660415611,14.9611179153,13.3760199898,17.8816357633,13.4293730441,6.9731819398,10.5956190007,7.2580051527,1.4169323415
repitencia,2007,34,FORMOSA                        ,9.2121106929,15.7623042178,10.0269179004,8.578042328,8.8605055504,6.2170919401,4.4813695871,10.8200218534,8.469712247,13.895298529,9.7627815364,6.3751127142,9.3186813187,5.7942960382,2.1947101857
repitencia,2007,38,JUJUY                          ,3.0522079688,5.4806237252,3.3570171436,2.8285209193,2.7292299899,2.2378350247,1.7441120306,11.2296715305,1.5808228053,15.4916458054,16.6156910164,10.7272538645,14.7389457907,11.2055398174,3.5786905246
repitencia,2007,42,LA PAMPA                       ,5.9443939049,9.8561270051,4.9895688456,5.7912339377,5.9289900034,5.0982302322,3.8535309503,13.240799401,11.2308930008,17.1862380875,10.8331652209,9.9501158026,14.3071000855,11.3331508349,1.1736278909
repitencia,2007,46,LA RIOJA                       ,6.3886904375,10.0258652543,7.4618952949,7.0441254652,6.0258249641,4.6834457706,2.8972207656,11.6757354976,12.309720724,13.3073196986,8.7294873964,4.6976241901,7.3345935728,4.1676477514,1.2839217975
repitencia,2007,50,MENDOZA                        ,8.1353060821,10.7651607652,7.824485112,7.2873995134,8.0703553973,7.8561376075,6.8386734471,11.3989361702,5.3091898546,15.1169766047,13.4556574924,7.5307341061,12.1458299984,5.5545981963,1.9665818607
repitencia,2007,54,MISIONES                       ,7.7400084233,11.4581755385,8.5343701201,7.870131545,7.5370165025,5.7931800049,4.2447478581,10.6278377955,9.7839748625,12.5413309738,9.4703902698,5.5017909885,8.6307977737,5.2010148322,0.6787609527
repitencia,2007,58,NEUQUEN                        ,6.200464221,7.1385307606,6.043300375,6.6465762598,5.8431140758,5.7906824147,5.7526787283,15.8506361183,2.1487753801,22.5097114317,20.8428767751,10.133039912,16.0556102362,8.4697402012,3.015171884
repitencia,2007,62,RIO NEGRO                      ,6.453832393,9.5712493543,5.6079744331,5.2929324241,6.4664783707,6.1974098193,5.4845298434,15.6080277246,2.7059579252,22.7522216414,20.3153648698,9.8921549914,15.0076032284,9.9774520857,1.5439653549
repitencia,2007,66,SALTA                          ,7.0990408839,10.749328167,7.5638571711,6.3762539508,6.9728348575,5.6369627708,4.7448457377,11.6051924574,7.0991331498,15.3811283911,11.6575933922,7.3816553958,9.8445178442,7.2150914041,2.5974025974
repitencia,2007,70,SAN JUAN                       ,8.1262112815,13.6182039257,8.7511335665,7.2095291167,7.5317289687,6.3575114679,3.5867781511,14.5469387755,11.9952494062,18.4329328946,12.9395631306,7.1040076336,11.1365457251,6.7407296202,1.2046026609
repitencia,2007,74,SAN LUIS                       ,8.2756369509,11.8154297771,7.7868429206,7.0676534973,8.9547614129,7.2298006296,6.1351780449,11.900458195,11.8404839252,13.3842740942,10.1956135151,6.1522419187,9.0628405376,5.9775280899,1.757925072
repitencia,2007,78,SANTA CRUZ                     ,9.7020884521,11.3607765594,6.0247965905,7.3559767311,10.5720492397,11.5252397322,11.0540788268,20.4429539579,26.2139054686,20.4796264856,9.8765432099,10.0991033506,14.982293653,9.9157733538,2.1431828545
repitencia,2007,82,SANTA FE                ,4.0706963026,2.3799367246,5.6818713815,4.1787117658,4.6692607004,3.9793353812,3.2924948139,10.1454011753,2.8354131286,14.5456849174,12.4632223138,8.811747713,14.5936026289,5.9364495465,1.7286763839
repitencia,2007,86,SANTIAGO DEL ESTERO,9.5794770736,16.206397912,11.2918251689,9.3706174833,8.2994801905,6.083964212,3.4226115133,8.4341637011,5.3774560496,11.1719470932,9.3212600822,7.9762157571,12.213895078,7.023323231,2.2854324235
repitencia,2007,94,TIERRA DEL FUEGO               ,2.7913650297,4.3295019157,2.3952095808,2.5963488844,2.5286448044,3.0899961375,1.7850360805,18.4115114435,20.6658291457,20.2693823916,13.4719014627,7.7379881231,10.9613656783,9.7349918875,0.4048582996
repitencia,2007,90,TUCUMAN                        ,4.6972211757,7.0590603255,5.9163967854,4.9228620019,4.134351145,3.3942558747,2.4016032591,10.7016568705,10.6866447898,12.9726160689,7.9390093275,5.4865855691,8.4580509921,4.6576048444,1.4700968927
abandono,2008,6,BUENOS AIRES ,0.1321665937,0.5635746126,-0.0292596941,-0.1319142016,0.1719602743,0.4015462637,-0.1894229158,6.5996969527,3.3993274819,10.1915605084,6.5343481776,21.3948704763,22.5822714024,14.9632325419,27.6018636674
abandono,2008,10,CATAMARCA                      ,1.8891899467,3.0022843468,1.6853932584,1.9795447047,1.4344732614,2.0557332115,1.11738279,7.3902163384,5.4479418886,9.8971722365,6.8564217611,15.9324394916,13.7195121951,14.0404555499,21.8483624944
abandono,2008,22,CHACO                          ,2.7170618649,4.0254237288,0.6432727404,3.1289844585,2.8139768008,2.9410664172,2.5336969841,8.3194083002,-1.5022573814,13.4844130806,13.3870180576,13.2616303005,11.877394636,8.615092248,20.8605200946
abandono,2008,26,CHUBUT                         ,0.7577754349,0.8177339901,-0.2099580084,0.2264448164,0.7413344019,1.2026343419,1.7612721417,3.1377996225,0.4138993166,2.4289872528,7.715210356,16.0963103333,18.3518264556,7.1843634443,23.7623762376
abandono,2008,2,CIUDAD DE BUENOS AIRES,1.1664044316,2.207982515,1.0242299167,0.6025965965,0.8378328058,0.2864255695,1.9825957368,5.3107052978,-8.8299807404,9.8942679842,13.1596559502,11.0719563488,8.4509782125,7.3799717219,18.6626075259
abandono,2008,14,CORDOBA                        ,0.5621284763,0.9734896477,0.1399193024,0.0820667695,0.622251181,1.0940882598,0.4590419405,9.7721020044,7.3683411747,11.8679892155,10.4265402844,14.2369461633,14.1331515565,9.4950650837,19.5501622161
abandono,2008,18,CORRIENTES                     ,4.5497387755,7.9368012566,4.2284788048,2.9355742297,4.3851472073,4.7068607069,2.0405476567,13.6650581441,12.1529919803,14.7213069105,14.4726979185,12.9460029469,15.2485795455,9.8893315626,13.1738471531
abandono,2008,30,ENTRE RIOS                     ,1.4305552913,2.7020274129,-0.584906377,0.8184972842,0.7660219947,2.8104043106,2.0626494306,9.8486176866,9.0314981572,11.6728749006,8.6369622476,13.6656343705,13.6686611818,10.581655481,17.3433048433
abandono,2008,34,FORMOSA                        ,2.3864972165,3.1668696711,0.9661835749,1.5116576992,2.6911233097,2.4549918167,3.5826210826,9.5689076436,4.5028390334,12.8223542469,11.9608714984,13.2689726828,11.6509982043,9.4461662849,20.302688778
abandono,2008,38,JUJUY                          ,0.9026384817,1.2599604985,0.3177393186,0.5051830468,0.9932903565,1.2340153453,1.0939044481,9.3906177817,-2.4426687455,14.5489705381,15.6346009422,14.8910090771,10.476659283,8.4767556874,29.9353366299
abandono,2008,42,LA PAMPA                       ,-0.0258353427,-0.6507963692,-0.4012561061,-0.5696530295,0.5093080436,0.2589331952,0.6850459482,11.6810445325,6.6816937691,15.1147540984,13.7667698658,15.7838511529,12.6665210745,13.2696390658,24.0124740125
abandono,2008,46,LA RIOJA                       ,1.9683307675,3.1742001016,0.8203228367,1.0856453559,3.1283280085,1.7115563221,1.8336433697,10.0473090074,7.2091621459,10.525595401,13.5351426583,9.7907497491,10.4182655411,4.3342162292,15.1979921919
abandono,2008,50,MENDOZA                        ,1.0849853366,3.3211344922,0.9281754189,0.3355394798,0.7954370279,2.2534860558,-1.2365556772,9.673534208,-1.017935046,15.6179871034,14.0668473351,18.486302064,18.3033120279,10.0513212492,29.048092869
abandono,2008,54,MISIONES                       ,3.2445084216,3.7070177681,2.2586929961,1.483205853,3.726416675,3.8535713033,4.6281241729,14.6222948754,12.6455724017,16.9584098133,14.7276355952,18.4091612504,20.9750072653,12.1751161182,21.7040465171
abandono,2008,58,NEUQUEN                        ,0.5842216869,0.7456724368,-0.4694835681,0.1801338137,-0.6851074762,0.5049640534,3.1829787234,10.9456843544,-4.3212820757,17.7584733694,17.0172625224,10.8638211382,10.5223880597,9.7774992165,12.7044503614
abandono,2008,62,RIO NEGRO                      ,0.8422170796,0.2272727273,0.0312842171,0.754975978,0.3034210726,1.5967766005,2.0831777794,12.3859325336,2.528223883,17.7061586639,16.2074554295,15.3314659197,10.4033476694,10.5640737094,28.6965662228
abandono,2008,66,SALTA                          ,1.5014211099,1.3937953626,0.8311913743,0.6088021223,0.9404605491,2.3488064583,3.0171470266,8.2478854605,-2.7714033539,13.934139913,13.6052504429,17.8149887686,17.7917647624,10.23998965,27.0751299417
abandono,2008,70,SAN JUAN                       ,2.0273935449,3.4948417758,2.9138211382,0.1493043773,0.6775832863,3.490832158,1.0175328741,12.3391904612,6.1106758778,15.1997683845,16.9538846635,15.5938825099,14.5736081066,9.8921911422,24.5975290154
abandono,2008,74,SAN LUIS                       ,3.5321942107,6.3415538661,2.920608803,0.0946173255,2.7904155293,2.7480255328,6.0263243772,-0.3161312372,6.3447814451,13.0114264652,-27.0115854626,12.3862375139,12.8390596745,10.4233778187,14.0423193185
abandono,2008,78,SANTA CRUZ                     ,-0.7194029851,-1.3686611686,-2.664199815,-3.2246108228,-1.486013986,0.9556907037,3.3484162896,10.6638892622,9.9861303745,11.2512716175,11.0983323749,14.9618502623,13.3936140153,10.4847396768,23.6918604651
abandono,2008,82,SANTA FE                ,1.7387119179,1.055519221,2.0244140297,0.989710926,1.5196154443,1.8862285975,2.9961282989,8.6489661939,-1.8602397062,14.3023237037,12.9627386864,16.7902135126,17.9029221943,9.3452107028,23.4886363636
abandono,2008,86,SANTIAGO DEL ESTERO,3.1103115289,5.3797468354,1.8983216555,1.046989904,3.5950142139,4.2627048042,2.2145838448,12.2321751527,17.9465906145,9.4598054275,6.699751861,14.5608563722,18.8693881509,2.5534276991,21.3399903366
abandono,2008,94,TIERRA DEL FUEGO               ,0.0322601458,-0.4643962848,0.4235656527,-1.235998455,-0.3555906756,1.2274645186,0.5789270552,6.9194208025,5.3950471698,8.0681452909,7.5471698113,15.2055993001,11.0297285653,9.2948717949,28.8436268068
abandono,2008,90,TUCUMAN                        ,1.3694691061,1.7639647207,1.1546723953,1.1096884336,1.3693537394,1.8075324348,1.0044750652,11.307321186,8.176831813,12.2538293217,14.7287850633,15.306122449,14.3009449964,7.8467489409,25.8045467966
promocion,2008,6,BUENOS AIRES ,95.9921097085,93.8190759216,95.5325442731,96.3913334177,96.3578668182,96.3316428686,97.5921433203,81.9629484134,85.5772667699,75.6832300409,84.7212344228,70.5438984747,65.8713482004,76.555778854,70.98109624
promocion,2008,10,CATAMARCA                      ,93.8391105298,91.0257804852,94.1727252699,93.3795227098,94.5145742483,94.2439470078,95.864531736,84.9491443332,86.1655293859,81.8415517644,87.1284352215,79.9001683209,80.8072009292,80.8941016488,77.1870794078
promocion,2008,22,CHACO                          ,90.9264871932,83.9994940551,91.8326045318,90.5027740446,92.7395102392,93.6725912067,94.1776354797,77.3989864402,94.6981501458,66.8145938671,70.4685212299,79.1246397695,75.8812260536,84.2267796342,77.8345153664
promocion,2008,26,CHUBUT                         ,95.0629283079,91.8916256158,96.1807638472,96.0519838535,95.5820476858,94.8935764055,95.8232689211,81.1696406311,86.2354413322,78.8919000301,77.2944983819,73.9382454576,65.4656526618,86.0891001937,73.6916548798
promocion,2008,2,CIUDAD DE BUENOS AIRES,96.7487180821,94.7048158359,96.9808147978,97.4835773031,97.3508524616,97.8210241722,96.271655534,84.8164160805,108.0301733362,75.7810979697,73.6633368862,81.9721599306,81.1360604713,85.4859531567,78.9904067401
promocion,2008,14,CORDOBA                        ,95.6256383156,92.2136865909,96.0350774437,96.2889406821,95.5269587881,95.6369691923,98.2095670438,75.5065191016,79.0165427227,70.4024231934,77.0273268125,79.539006134,74.2331288344,85.7874409956,80.0099825306
promocion,2008,18,CORRIENTES                     ,81.5201582952,71.1540238381,79.6293033581,84.0112044818,82.9954167638,84.7817047817,90.6090925048,70.8741397041,74.793337446,67.03485404,70.1493397913,78.8200964955,73.4872159091,81.6733067729,83.4596232951
promocion,2008,30,ENTRE RIOS                     ,92.4445628119,86.9788692176,94.5497360325,93.5387748944,93.4963974213,91.9796875606,94.5901041456,74.0750482202,76.5834568183,69.2127401331,76.827260755,79.2016909994,75.2181500873,82.624906786,80.8048433048
promocion,2008,34,FORMOSA                        ,88.1972630692,81.1144945189,88.558004103,89.6874199334,88.7401258535,90.2938874262,91.7592592593,76.6279850388,82.6422817906,71.7176992884,75.2156514006,79.7783453829,78.2296398014,82.7516507209,78.586379005
promocion,2008,38,JUJUY                          ,96.1745321489,93.2302662944,96.3899405084,96.903293531,96.296539929,97.0652173913,97.0411861614,80.1436310949,100.831546807,71.4310089865,68.8605175121,76.263830915,75.9619328903,83.1355093966,67.9218967922
promocion,2008,42,LA PAMPA                       ,94.9477551958,91.4711423189,95.5163991626,95.6844467461,94.6434843695,95.2874158467,97.0426065163,74.0615528095,80.8565448398,66,75.5005159959,74.4324757411,72.919851496,76.2473460722,74.4629244629
promocion,2008,46,LA RIOJA                       ,92.8282383989,87.8999492128,93.6491135221,93.5263369522,91.6666666667,94.9714740613,95.4823279298,80.4159445407,82.57986739,78.661374213,79.5233124565,85.3293181994,80.9861857252,91.572357332,84.4116006693
promocion,2008,50,MENDOZA                        ,92.4056207836,87.5022872827,92.4406652962,93.9541326766,92.7855711423,92.1812749004,95.7622206479,78.7962439913,97.2047180482,68.6986904525,71.0569105691,73.1935952437,67.394925431,84.4944310985,69.3930348259
promocion,2008,54,MISIONES                       ,89.3602792828,84.8427713154,89.7962553248,91.0841370136,89.2228812707,90.5711981486,91.0953983439,77.9630768308,83.3516443273,72.1941173837,76.8901150505,76.165273909,69.7399011915,83.4568633264,77.9043550492
promocion,2008,58,NEUQUEN                        ,93.269189158,91.9573901465,94.8356807512,93.6524275176,95.0329707973,92.8277986991,91.3276595745,72.7937827374,102.2894209673,59.7052121903,60.9659466088,77.7743902439,71.8532338308,80.6016922595,83.3967287942
promocion,2008,62,RIO NEGRO                      ,94.7620673521,91.9090909091,95.9330517754,96.0725997102,95.6003944474,94.5381286375,94.5717912342,72.6904542192,96.1361106694,60.2165970772,63.3531424455,75.1353874883,75.2528187841,79.110986074,70.0070077085
promocion,2008,66,SALTA                          ,91.7097176576,88.024279016,91.6513669593,93.1773348752,92.7805822557,92.2054422716,92.7362276541,79.2019089921,95.5516328332,69.4738179162,72.890159446,74.4986726567,70.8739729976,82.3080406236,70.932430304
promocion,2008,70,SAN JUAN                       ,91.3807521924,85.8989219891,90.2178861789,93.729216152,92.7936194241,91.4315937941,95.8515967439,74.9738521075,83.6407663272,68.7970469021,71.4739578319,76.9212444614,73.5625640442,83.2750582751,74.2792961438
promocion,2008,74,SAN LUIS                       ,88.1249035973,82.1713332097,89.6236116824,92.6303616484,87.9081993732,88.8239748999,88.3933427608,85.6074846206,78.456735058,71.2863988205,114.2834470719,80.7103218646,75.678119349,83.1569259089,85.4355592196
promocion,2008,78,SANTA CRUZ                     ,91.7791044776,91.5423758554,96.3922294172,96.57153447,92.3426573427,87.4543874891,86.7511312217,69.043139363,65.4029896748,67.7314343845,77.6883266245,73.3428707678,69.2568522181,78.276481149,73.6918604651
promocion,2008,82,SANTA FE                ,93.6454733833,92.8638907056,91.5576554461,94.1286950841,94.2230492238,94.6823471504,94.4464177885,80.4606402694,99.5470558631,69.598075153,73.3700698397,73.7742247107,65.3011832198,84.3468542502,75.9128787879
promocion,2008,86,SANTIAGO DEL ESTERO,87.9171436901,78.1498380924,87.2657650318,90.5396983672,89.1930898754,90.3823012126,94.5887552173,77.697397817,76.6139486648,76.4400921659,81.0504549214,79.0289952798,71.3953262872,91.340549542,77.4198743759
promocion,2008,94,TIERRA DEL FUEGO               ,96.361055552,96.826625387,95.9953792838,97.8370027037,96.8391939945,93.862677407,96.835198765,75.3398916768,76.4150943396,73.1597557056,76.572327044,75.1531058618,72.7703576045,81.4636752137,71.0249671485
promocion,2008,90,TUCUMAN                        ,94.1164690599,91.3781724366,93.0809165772,93.9363453448,94.3026209802,95.0749464668,97.1894015003,76.2108295471,77.8990043522,73.6597374179,77.0064596053,79.7444026154,77.1650109038,87.7878062258,74.0035429584
repitencia,2008,6,BUENOS AIRES ,3.8757236978,5.6173494658,4.4967154209,3.7405807839,3.4701729075,3.2668108677,2.5972795955,11.4373546339,11.0234057482,14.1252094507,8.7444173996,8.061231049,11.5463803972,8.4809886041,1.4170400926
repitencia,2008,10,CATAMARCA                      ,4.2716995235,5.9719351681,4.1418814717,4.6409325855,4.0509524902,3.7003197807,3.018085474,7.6606393284,8.3865287255,8.2612759991,6.0151430174,4.1673921876,5.4732868757,5.0654428013,0.9645580978
repitencia,2008,22,CHACO                          ,6.3564509419,11.975082216,7.5241227278,6.368241497,4.44651296,3.3863423761,3.2886675363,14.2816052596,6.8041072356,19.7009930523,16.1444607125,7.61372993,12.2413793103,7.1581281178,1.304964539
repitencia,2008,26,CHUBUT                         ,4.1792962572,7.2906403941,4.0291941612,3.7215713301,3.6766179122,3.9037892526,2.4154589372,15.6925597464,13.3506593512,18.6791127171,14.9902912621,9.9654442091,16.1825208827,6.726536362,2.5459688826
repitencia,2008,2,CIUDAD DE BUENOS AIRES,2.0848774864,3.0872016492,1.9949552855,1.9138261005,1.8113147326,1.8925502583,1.7457487293,9.8728786217,0.7998074042,14.3246340461,13.1770071636,6.9558837207,10.4129613161,7.1340751214,2.346985734
repitencia,2008,14,CORDOBA                        ,3.812233208,6.8128237615,3.8250032539,3.6289925483,3.8507900309,3.2689425479,1.3313910157,14.7213788939,13.6151161026,17.7295875911,12.5461329031,6.2240477027,11.6337196092,4.7174939208,0.4398552533
repitencia,2008,18,CORRIENTES                     ,13.9301029293,20.9091749053,16.1422178371,13.0532212885,12.6194360289,10.5114345114,7.3503598385,15.4608021517,13.0536705737,18.2438390495,15.3779622903,8.2339005576,11.2642045455,8.4373616645,3.3665295519
repitencia,2008,30,ENTRE RIOS                     ,6.1248818968,10.3191033695,6.0351703445,5.6427278214,5.737580584,5.2099081289,3.3472464238,16.0763340932,14.3850450245,19.1143849663,14.5357769974,7.1326746301,11.113188731,6.793437733,1.8518518519
repitencia,2008,34,FORMOSA                        ,9.4162397143,15.71863581,10.4758123221,8.8009223674,8.5687508368,7.2511207571,4.6581196581,13.8031073175,12.854879176,15.4599464647,12.8234771009,6.9526819343,10.1193619943,7.8021829942,1.110932217
repitencia,2008,38,JUJUY                          ,2.9228293694,5.5097732071,3.2923201731,2.5915234221,2.7101697145,1.7007672634,1.8649093904,10.4657511234,1.6111219385,14.0200204755,15.5048815457,8.845160008,13.5614078267,8.3877349159,2.1427665779
repitencia,2008,42,LA PAMPA                       ,5.078080147,9.1796540504,4.8848569435,4.8852062834,4.8472075869,4.4536509581,2.2723475355,14.257402658,12.4617613911,18.8852459016,10.7327141383,9.783673106,14.4136274296,10.483014862,1.5246015246
repitencia,2008,46,LA RIOJA                       ,5.2034308335,8.9258506856,5.5305636412,5.388017692,5.2050053248,3.3169696166,2.6840287005,9.5367464518,10.2109704641,10.813030386,6.9415448852,4.8799320516,8.5955487337,4.0934264387,0.3904071389
repitencia,2008,50,MENDOZA                        ,6.5093938797,9.1765782251,6.6311592849,5.7103278436,6.4189918298,5.5652390438,5.4743350293,11.5302218006,3.8132169979,15.6833224441,14.8762420958,8.3201026923,14.3017625412,5.4542476523,1.5588723051
repitencia,2008,54,MISIONES                       ,7.3952122957,11.4502109165,7.9450516792,7.4326571334,7.0507020542,5.5752305481,4.2764774833,7.4146282938,4.0027832711,10.847472803,8.3822493543,5.4255648406,9.2850915432,4.3680205554,0.3915984336
repitencia,2008,58,NEUQUEN                        ,6.1465891551,7.2969374168,5.6338028169,6.1674386687,5.6521366789,6.6672372475,5.4893617021,16.2605329082,2.0318611085,22.5363144403,22.0167908688,11.3617886179,17.6243781095,9.620808524,3.8988208444
repitencia,2008,62,RIO NEGRO                      ,4.3957155684,7.8636363636,4.0356640075,3.1724243118,4.09618448,3.865094762,3.3450309863,14.9236132472,1.3356654476,22.0772442589,20.439402125,9.533146592,14.3438335464,10.3249402166,1.2964260687
repitencia,2008,66,SALTA                          ,6.7888612325,10.5819256214,7.5174416664,6.2138630025,6.2789571952,5.4457512701,4.2466253192,12.5502055474,7.2197705207,16.5920421708,13.5045901111,7.6863385746,11.3342622399,7.4519697264,1.9924397543
repitencia,2008,70,SAN JUAN                       ,6.5918542627,10.6062362351,6.8682926829,6.1214794706,6.5287972897,5.077574048,3.130870382,12.6869574312,10.248557795,16.0031847134,11.5721575046,7.4848730287,11.8638278493,6.8327505828,1.1231748409
repitencia,2008,74,SAN LUIS                       ,8.342902192,11.4871129242,7.4557795146,7.2750210261,9.3013850976,8.4279995672,5.580332862,14.7086466165,15.1984834969,15.7021747143,12.7281383907,6.9034406215,11.4828209765,6.4196962724,0.5221214619
repitencia,2008,78,SANTA CRUZ                     ,8.9402985075,9.8262853132,6.2719703978,6.6530763529,9.1433566434,11.5899218071,9.9004524887,20.2929713748,24.6108799507,21.017293998,11.2133410006,11.69527897,17.3495337666,11.2387791741,2.6162790698
repitencia,2008,82,SANTA FE                ,4.6158146988,6.0805900734,6.4179305243,4.8815939899,4.2573353319,3.431424252,2.5574539125,10.8903935367,2.3131838431,16.0996011433,13.6671914739,9.4355617767,16.7958945859,6.307935047,0.5984848485
repitencia,2008,86,SANTIAGO DEL ESTERO,8.9725447809,16.4704150721,10.8359133127,8.4133117288,7.2118959108,5.3549939832,3.1966609379,10.0704270304,5.4394607208,14.1001024066,12.2497932175,6.4101483479,9.7352855619,6.1060227588,1.2401352875
repitencia,2008,94,TIERRA DEL FUEGO               ,3.6066843022,3.6377708978,3.5810550635,3.3989957513,3.5163966812,4.9098580744,2.5858741799,17.7406875207,18.1898584906,18.7720990035,15.8805031447,9.6412948381,16.1999138302,9.2414529915,0.1314060447
repitencia,2008,90,TUCUMAN                        ,4.5140618341,6.8578628427,5.7644110276,4.9539662216,4.3280252804,3.1175210984,1.8061234345,12.4818492669,13.9241638347,14.0864332604,8.2647553314,4.9494749356,8.5340440998,4.3654448333,0.1919102451
abandono,2009,6,BUENOS AIRES ,0.7661682399,1.3005409973,0.5129755824,0.4549066992,0.6422068167,0.8356922897,0.8320346256,8.654022433,4.9210556279,11.4042378499,10.2553129536,16.7979224212,20.4935089848,13.5427926869,14.335290977
abandono,2009,10,CATAMARCA                      ,0.9519630661,1.7985202049,-1.120768527,1.0701148144,2.0352781547,1.5420560748,0.3641061781,6.2278077,3.5949868074,6.1621368322,9.5250908112,14.9997137459,14.0126451992,12.227148704,19.7834235735
abandono,2009,22,CHACO                          ,2.5774620802,2.7705399255,1.1066117433,3.217286034,2.4613706599,2.4917005483,3.5181319106,9.3930012932,-0.3415751271,15.3272889622,12.9913268131,15.8604651163,19.0074039796,7.8360835223,20.3341067285
abandono,2009,26,CHUBUT                         ,0.5863094244,0.6071031063,-0.174717369,0.4900980196,-0.3358688136,0.4824120603,2.406207032,11.3353343125,5.4006968641,7.3844731978,23.6305167443,16.6366238999,15.8649173955,5.1127285638,30.8985391235
abandono,2009,2,CIUDAD DE BUENOS AIRES,0.6579944157,1.6606444587,0.3135118466,-0.0025770539,0.3179235941,0.3323683928,1.2957337563,4.4162260902,-8.3157152925,8.8915360235,10.8413437717,11.5319117816,7.9356193142,7.3611067043,20.6602282704
abandono,2009,14,CORDOBA                        ,1.0350557842,0.8300608301,-0.0768600979,0.1241059473,0.1949892674,0.907485934,4.3785213687,8.237805493,5.2452336337,9.2367300732,11.0937081384,13.8561433993,13.4883513742,6.7659314083,22.4807488051
abandono,2009,18,CORRIENTES                     ,3.8642652248,5.9300115297,3.0053460483,2.8321772123,3.4766732704,4.4275192501,3.0002266032,18.0342608366,15.6529294935,19.9303703034,18.9468762784,16.4126712329,18.4736693889,11.8849557522,18.7080536913
abandono,2009,30,ENTRE RIOS                     ,1.8871880897,2.3220308894,1.0979697192,1.3868889731,1.3833992095,3.0655025193,2.0526187179,8.2139219489,8.652114401,15.414795939,-1.6991556343,17.7923552416,11.2701717855,9.2688188612,36.4723600283
abandono,2009,34,FORMOSA                        ,2.268974098,1.4383043149,1.2414441015,0.5828137707,2.9511843999,3.6007005254,4.0620550101,11.5548950399,5.8087861859,15.0285522338,14.6777178724,14.126676225,13.1736526946,10.582341891,20.1449275362
abandono,2009,38,JUJUY                          ,0.7212945042,1.4563776919,-0.5079006772,0.0477717873,0.5664602819,0.5568601141,2.10812209,10.6287362568,-2.2627445761,13.6828644501,19.9865138233,16.6158439743,13.6317475197,9.0630256258,29.974341031
abandono,2009,42,LA PAMPA                       ,0.2040933655,0.1113408621,-0.3735990037,0.0694685655,0.1890359168,0.9208429254,0.3182461103,9.6992873284,5.9642147117,10.2526724976,14.3202815662,17.3187317849,15.7106164384,12.2121049813,26.4312649983
abandono,2009,46,LA RIOJA                       ,3.8449494498,6.3201196709,2.1114289606,4.9064171123,4.1796715972,3.46132287,1.8342391304,5.8667033622,4.7286338116,6.4267015707,6.6547347869,7.60644589,9.0977443609,6.012297882,7.3618024627
